"United.Airlines.Aircraft.Operating.Statistics..Cost.Per.Block.Hour..Unadjusted.","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23"
NA,NA,30.730799416975,29.3189928446135,64.9528182025695,95.657874873299,126.11676129796,125.133613795814,167.113244777844,123.11334833781,156.988952980737,200.397484811826,279.270224074352,352.150310951829,424.522124873805,380.785540872462,369.587141017486,520.982484407395,734.106730994507,504.069010630891,577.76339719457,653.461032696573,366.327748641774
NA,NA,241.0736629667,252.487167587419,314.678255027198,369.729776359206,420.346575156047,392.720704426311,416.599091414213,362.041496252914,316.956944796872,338.933191026301,412.669289571454,493.866343417308,593.566116586586,538.019310907025,531.754922191364,727.510903228798,877.105698393829,716.220894037251,769.561156113036,840.187752033251,532.336180636247
NA,NA,310.563964570019,335.417808320944,381.074737173054,367.107334641679,367.300311028986,364.477663927551,391.281558635607,348.368061437687,276.660998967027,214.025535503009,201.24359297538,226.779803942237,239.761661830306,212.256466096905,180.376398305742,185.853337616182,225.898093593537,245.194908439035,223.518349194902,235.643567047072,241.823964450586
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,445.177262024891,410.760435703342,387.460107585696,396.062024197201,407.670135478783,444.141045039633,485.127630010389,511.781741326041,398.886506812229,358.071524476746,314.765592509511,366.164224728576,390.631400473279,413.983049341275,435.393232277784,379.175236658897,229.327334415105,294.628484785467,279.566092731152,292.573845459363,290.612348082781
NA,NA,329.553537392084,287.570148919787,282.438723959567,272.871961871078,257.115382408253,251.761145667398,268.181713753783,333.304090736752,238.679752326188,199.080448419082,145.161719204534,192.778539053442,199.210413425552,218.708048423006,214.675810280359,201.937365051609,200.425535607369,268.965353851905,252.763161095443,268.272563533893,267.7910215746
NA,NA,115.623724632806,123.190286783555,105.021383626129,123.190062326123,150.55475307053,192.379899372235,216.945916256606,178.477650589289,160.206754486041,158.991076057665,169.603873304977,173.385685675134,191.420987047727,195.275000918269,220.717421997424,177.237871607288,28.9017988077367,25.6631309335625,26.8029316357091,24.3012819254699,22.8213265081808
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3.90267967260904,3.49510082828383,9.39759762605142,12.3884491794087,3.93909931121098,6.2385060180133,-1.80815208558643,6.72983067528214,2.11090176364694,7.96963694614679,15.6385113898524,4.41867819120902,2.57927313739172,4.0830399808526,1.38705723550494,42.8474990853135,202.969308331092,210.180226306223,249.613083612001,252.452733621895,256.238859403951
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,329.298630136986,332.426229508197,331.624657534247,324.87397260274,335.871232876712,347.136612021858,349.282191780822,303.079452054795,304.794520547945,293.29781420765,248.665753424658,246.005479452055,239.183561643836,232.112328767123,172.652054794521,152.421917808219,152,207.445355191257,190.060273972603,187.997260273973,190.101369863014
NA,NA,127.156173488499,127.611113416505,128.470828851437,130.775642054453,131.271580721322,127.540408516324,126.758541554328,126.626734981417,126.741061914032,128.07952982321,131.02931509805,131.561702569838,131.360539951141,131.870364166002,134.513027222588,133.905076976882,134.034593095795,130.109384403662,131.284373210393,135.497096296877,137.77423634678
NA,NA,691.683141452894,715.643617241665,721.462313353352,742.345801714366,760.270674388866,767.072164646339,793.190652307578,819.587204384748,883.150572901441,906.396646237099,952.61131829429,941.50297376405,926.328204472982,916.660577694571,925.313458571208,994.646895999288,1054.41803881627,1114.3244399793,1141.70841096452,1125.04736809638,1032.20384859016
NA,NA,920.552905931158,932.279138731643,922.687880889111,912.838954473894,899.887527852424,909.695417266497,886.49792168872,811.272605535523,718.370131089697,755.71876097926,764.789697493775,755.883111626436,747.383631130612,740.925923512315,759.677622453571,776.415458107382,779.748852424876,763.677682763268,766.719406918992,763.953605500307,758.440795465251
NA,NA,0.676379663510263,0.696265318494823,0.695541845856986,0.701327547401458,0.68252832647518,0.696140049627916,0.694282324543402,0.71243969654409,0.753743220376803,0.777327041507164,0.808142164963628,0.817512393183958,0.825655009300554,0.821642274942335,0.818190377161125,0.830243863864758,0.84463198788713,0.830721657749921,0.844169652045005,0.854079704231782,0.855453914189555
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,9.27562939913806,9.40405858565934,9.59109572631214,9.77597213671898,9.95017660062157,9.8522022478985,9.21838133785141,8.96463696846977,8.9976988764045,9.81044649594306,10.3586152947787,10.5655292230934,10.653902545188,9.96186305638508,10.2277127170015,10.4642305065248,10.3859949531363,10.0068093513336,10.0740788790867,9.65276381177225,9.17837635291914
NA,NA,7.75256668386109,7.87521780583226,8.01116132283569,8.16680019227688,8.24289315050615,8.09627554072348,7.66669019829317,7.51340577089962,8.25943370786517,8.21073714216513,8.75217875125326,10.2109319315752,10.6902132826281,9.97294649496583,10.26130629344,10.4951648272639,10.4200793078587,10.0303852486006,10.1078533125757,9.66395604715895,9.17805929064522
NA,NA,4.82955055992812,4.76089029161324,4.80916699024314,4.76860995623171,4.71398040671164,4.56587853792148,4.20988642068273,4.00776504194388,3.78204943820225,3.97315248679516,4.03861705761158,4.16635112259444,4.21356899040114,3.97197861215047,4.1137452791266,4.03907682352518,3.82256669069935,3.48721764899572,3.44293086547887,3.30733470321631,3.36725899664202
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2654.12195883639,2885.94233542912,3022.44187226587,2754.98923458531,2683.58054252305,2938.62581746026,3722.52555181942,3763.16319268209,3492.73908994933,3640.33788861365,3799.71485705821,3965.7586300491,4333.93226796868,5975.94794886678,4343.65722053001,4967.60313938199,5886.10517413471,5219.68788176905,5234.82923378704,5056.87106673859,4125.55941080294
NA,NA,2083.12268358935,2209.17760071696,2363.2896585246,2193.42491280644,2149.52148639457,2178.09502484873,2845.64037686853,2985.97551812039,2563.00314852244,2383.89601714492,2006.11549611698,1874.63912946924,2197.33650244515,2453.07163780187,2596.99418593453,2596.88480714442,2872.63022000681,2153.9355835735,2383.82822304522,2380.86216328235,2406.09609253786
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,650.686747626876,677.509697113971,744.235299144843,720.41147807255,733.086331777738,800.265602198939,948.15005937122,1031.15102263029,733.823726343261,652.664978151354,541.120892142963,542.574086411528,566.475299746591,600.078292679635,649.79129348511,640.850399956169,607.381883057503,619.241120903478,791.201438694207,925.822842096602,931.694940136851
NA,NA,495.274374974221,516.777057398513,582.50052078604,539.459336951184,545.891709667694,584.808686633158,629.296090377423,654.403987875316,439.566120528304,392.858136881071,349.522292993631,352.643916401411,368.331911185813,382.038579392827,401.363127323356,409.148202936664,428.863985464369,413.293971327593,542.046775226687,620.874475438163,648.324442914269
NA,NA,28.2211733927277,22.3040622855783,25.6867698980328,20.009821080067,23.17446000593,22.8078167344827,24.922040594378,25.9081461653845,20.0776697819703,14.32547524284,9.3769177053135,6.72391245342611,10.7885571690414,9.75418798342355,11.9280519716368,8.46422309883848,9.72853274999552,2.80879627405219,3.74396127845016,19.2855063983592,29.4501354056282
NA,NA,92.0112189402108,97.1755842773725,91.0093634659246,114.455874390904,113.928844615756,141.276177387267,236.178158049517,299.311819297982,235.064761151406,208.51123048234,145.766764712106,143.250178893084,143.362781668991,161.272121056681,189.475798574137,176.970359412667,125.468074805903,174.947994735279,189.807889930523,199.723273631568,205.476699351812
NA,NA,35.1799803197162,41.2529931525072,45.0386449948456,46.4864456503947,50.091317488358,51.3729214440318,57.7537703499018,51.527069291602,39.1151748815801,36.9701355451028,36.4549167319127,39.956078663607,43.9920497227457,47.0134042467029,47.02431561598,46.2676145079991,43.3212900372356,28.190358566553,55.6028122585471,85.9395866285112,48.4436624651425
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,643.533494782368,783.571618612858,756.034441316761,650.13283640347,631.249268089708,864.298380392793,961.131271431901,873.223901165115,1021.4604036711,1353.67252080492,1896.52062128362,2200.28376144299,2236.40989814674,3644.15437156626,1843.53202413676,2477.52240850318,3124.25606498001,3165.86312198572,2951.09885147164,2775.42209513883,1836.16159696668
NA,NA,570.999275247035,676.764734712167,659.152213741273,561.564321778875,534.059056128487,760.530792611523,876.885174950894,777.1876745617,929.735941426894,1256.44187146873,1793.59936094124,2091.11950057986,2136.59576552354,3522.87631106492,1746.66303459548,2370.71833223756,3013.47495412789,3065.75229819555,2851.00101074182,2676.00890345624,1719.46331826508
NA,NA,13.351953003011,10.9055774158767,7.16014037186794,4.40437667619395,3.82212898065764,4.58884419291161,9.35235431856266,19.7493967431217,11.0525283164592,6.49892844220546,3.9253443934232,4.18733190218866,3.04193487681453,1.5874515732779,2.2040068348976,2.75920447074293,2.38242097147263,9.27627417821442,2.18663547396572,1.97005159524702,2.1633079811073
NA,NA,59.1822665323222,95.9013064848137,89.7220872036193,84.1641379484016,93.368082980563,99.1787435883578,74.8937421624441,76.2868298602939,80.6719339277428,90.7317208939854,98.9959159489599,104.97692896094,96.7721977463903,119.690608928065,94.6649827063883,104.044871794872,108.398689880643,90.8345496119592,97.9112052558575,97.4431400873432,114.534970720489
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,532.360514515682,651.548037472169,774.908261536078,711.126780070762,738.969021819024,734.006604023667,1031.92174096392,1116.60508862418,1147.61307119522,1155.38979654318,938.728653956028,834.179682680682,1108.06602545429,1261.70543054224,1333.50393061643,1322.98605632259,1577.60508747079,867.10518335548,842.119808235549,770.447519435835,814.868067075343
NA,NA,81.2990165750414,120.919160376962,129.430019709749,125.876027750847,121.336399674097,120.53758708638,173.841151468744,215.749045138643,155.105994026839,101.271953018453,75.7162959984764,84.3388358378365,85.7129599315307,96.839945465099,223.829138566267,391.101605303528,119.28600885765,79.881346867436,87.53236140318,83.5609710755765,102.40318534847
NA,NA,121.911697984244,128.119530057553,175.133668416864,126.120295639692,166.820731187725,155.737599439971,203.78200219729,210.426774113971,287.138394845268,224.008461131676,126.14004274499,123.07103906038,198.169167669904,239.408215331866,269.840876759972,169.893847249616,318.317405103011,144.277294198174,117.358830242993,82.1331038518153,73.526165255974
NA,NA,51.5487911945461,44.5745172447594,59.6633852695001,68.4126364563529,70.3879685160223,75.31572431933,97.0885907380897,112.331959996484,121.717953429273,393.684767179716,474.770933406691,312.779134897722,459.803924095991,527.74395594012,384.039248381389,349.630698005698,629.087159993545,374.529274572832,406.102054202182,368.029696980779,406.443407601495
NA,NA,248.696328507539,293.613207679274,364.227073396113,320.408959846892,358.545099377845,351.59091084568,470.122959461109,538.507779249098,560.032139220126,718.965181329845,644.341050003174,520.189009795939,743.686051697425,863.992116737085,877.709263707629,910.626150558843,1066.69045441777,598.687915638442,606.860648195795,531.787814927575,570.564634762507
NA,NA,283.664186008143,357.934829792895,410.681188139966,390.71782022387,380.423922441179,382.415693177987,561.798781502813,578.09730937508,587.580931975098,436.424615213337,294.387603952854,313.990672884744,364.379973756867,397.713313805159,455.794666908805,412.359960552268,510.914603168911,268.417267717038,235.259167720163,238.659666413719,244.303462121449
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,820.938879166593,768.879615756235,737.173974585641,660.805076742927,574.649866574311,580.556992518357,768.824005948219,734.008376126056,589.891716988007,464.730440591166,402.638762511374,385.283884817529,418.459388880439,466.870047650545,516.161341004708,491.50462962963,423.857530496734,328.720532647334,295.499464675495,274.427157141508,216.606721544325
NA,NA,563.787099397218,522.745158444541,505.955655736391,401.97428891603,374.429109972169,397.05469809626,489.560098101231,479.038418460369,308.941367723129,234.337164964235,168.48033095626,238.813630419227,242.483456256719,273.487128953443,263.498510025342,261.957292351523,287.207329974359,293.354589656604,261.862675823762,244.292652934346,186.282210070244
NA,NA,257.151779769375,246.134457311694,231.21831884925,258.830787826897,200.220756602142,183.502294422096,279.263907846989,254.969957665687,280.950349264878,230.393275626931,234.158431555114,146.470254398302,175.97593262372,193.382918697102,252.662830979366,229.547337278106,136.650200522374,35.36594299073,33.6367888517328,30.1345042071612,30.3245114740807
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,6.60232274486928,4.43336647389131,10.0898956825502,12.5130632956019,5.6260542622718,-40.5017616734997,12.4984741041604,8.17480413645656,-0.0498282482567899,13.8801525230315,20.7059271642296,3.43721469637526,4.52165574062092,3.13980642809897,0.668631286991407,34.7396449704142,153.004608129673,238.757922877039,354.909670710145,310.751452925813,326.228085079746
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,88,89.6092896174863,92.1397260273973,95.6493150684932,97.8767123287671,98,97.8328767123288,97.0054794520548,96.4164383561644,96.9453551912568,96.8821917808219,97,97,96.972602739726,96.6684931506849,96.2602739726027,95.4931506849315,336.010928961749,351.750684931507,350.394520547945,351.150684931507
NA,NA,187.950996055904,187.934538720126,187.949064135184,187.957341035282,186.489889583774,181.969994353178,181.982709825433,181.997937482994,181.997532788527,181.558378770923,171.618606021389,171.467383861822,170.857452653479,170.152755048188,170.777813449387,171.39673598403,170.523821343285,166.98452941723,166.703570197611,166.366231452578,168.600487341578
NA,NA,1405.56625040465,1409.83256433341,1401.09815471966,1311.46855825783,1281.38615828011,1365.25174034781,1382.92741793845,1347.79957772984,1362.88539353439,1405.95403907624,1400.6610157258,1448.63151729703,1444.93040752926,1445.60388835419,1370.63749663851,1410.83723073486,1440.62121762599,1490.90729328561,1517.89084782157,1518.19047392596,1496.00682386653
NA,NA,1049.515508535,1053.36474591461,1052.52452234573,1050.14055980156,1049.5284952921,1072.82517867667,1106.32651396611,1104.75940896421,1013.42135389579,1065.2075732695,1043.92996275684,1022.28543933674,1004.05034917803,1006.84042332042,1014.81254385313,1034.01203703704,1042.50458123397,941.539816616952,941.44453669469,923.354231236915,904.046938878928
NA,NA,0.677838557581772,0.685593891128646,0.69692358262341,0.713493959370424,0.711822510685776,0.725597997460602,0.705314089864276,0.711790633439597,0.761667884724961,0.77456876539336,0.81054657083752,0.8085206398931,0.826384117776685,0.825741939581082,0.84325055233853,0.859228834290196,0.878785861962333,0.842419908928693,0.851546663620368,0.852456511083519,0.857446956237687
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,10.5674346201743,10.8871238223008,11.1335969789777,11.3744557745188,11.2343456962911,10.8328036132486,10.0939259010334,9.96043155308272,9.12431802682428,10.1259793698213,10.6910242633335,11.4466883208586,10.9563903403474,10.4648961717757,10.30010769754,10.3896399601537,9.60051642519007,10.3234916246544,10.1411647415277,10.2625924593804,10.4696418818756
NA,NA,9.36130136986301,9.63560691526664,9.85067348577206,9.97946264894592,9.7665500349895,9.42090442734471,8.84869360665378,8.713474736634,8.37704591952717,7.43027450538301,9.38993835190317,11.162349950572,10.9821494139246,10.4989122757452,10.3361296905113,10.4116692756511,9.64504375268971,10.3261749878029,10.1350660882163,10.2623109762772,10.4702660528985
NA,NA,3.17369240348692,3.25127298228497,3.35166959055633,3.60391842346471,3.59356193142057,3.25602208096353,3.02951636842253,3.0766515095885,2.77668220050011,2.98015895383575,3.13435326056219,3.25521818952125,3.08207880242904,2.9354428591609,3.05631447681669,3.05740714387363,2.76387892698322,2.8513986013986,2.77131218406561,2.79514285267487,2.89155808691581
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5039.93103666001,5424.06791037547,5375.93688816095,4947.67512369303,4803.63537165357,5630.54296907265,5882.48159851683,5885.22982669353,5529.93489841711,5890.3902774593,7200.25323191111,7747.36072276928,7986.4313330352,10946.0468748815,7054.39921841705,8451.99682403348,9989.58081510894,10666.9364136701,10603.8776668197,10567.4077381831,8373.22059143262
NA,NA,3584.28365470624,3713.3391920506,3767.51223883242,3662.80888716954,3572.03368871662,3885.58739542403,4051.36465493962,4312.71580068923,3728.80954924977,3369.20706260032,3411.86694449677,3279.27036117238,3260.44443941272,3376.41508003306,3423.61876120711,3419.22222777073,3669.67036935772,3778.70884001537,3964.57592017038,4256.02553807092,4279.58961703425
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,976.976557375324,1101.53341544764,1231.43250548552,1274.18173779687,1246.58893500428,1342.54309887076,1602.43637058479,1741.92485058352,1291.23036649215,1083.61568447604,901.686206046106,879.968122200803,899.817159806857,1003.34955983713,1055.10481413282,1018.87858419807,953.70790093329,1233.12957282807,1350.11689982917,1621.47778335449,1577.24756252171
NA,NA,758.696712139442,858.44105069405,990.396024492435,979.745506293262,949.381489192361,994.443756121161,1081.50187054768,1131.13190270864,739.240685054875,652.930979133226,583.614108746017,581.0153426381,594.994820471309,646.874502399854,655.715526322138,654.390204440361,684.019800283211,836.991595785566,922.485630216055,1086.77223878834,1096.37736935879
NA,NA,35.9847621185706,30.5645127807686,35.1024320115011,31.6251951532903,37.9065511333744,38.0603443189729,48.6974071319269,47.9830855544642,31.9478576771023,20.9933501490484,15.570655392927,11.8769887443582,13.6630117496995,15.0739670768787,20.8241197140629,13.7236110140122,17.4231882047118,16.7185132009253,24.8107432854466,36.0348675858404,56.0780953080131
NA,NA,132.43872751062,159.116071799272,149.35724589755,204.344108404678,195.814541186839,243.948163356815,408.311580024541,503.066575657183,462.335719628165,347.419399220362,243.219152411044,227.094585598259,223.03107151146,267.797972445273,305.2756848902,277.466157979366,183.358804637478,252.281610070555,312.039327829745,349.04115615128,343.751005909808
NA,NA,49.8563556066915,53.4117801735472,56.5768030840381,58.4669279456441,63.4863534917045,66.0908350738079,63.9255128806434,59.7432866632261,57.7061041320043,62.2719559734006,59.282289496119,59.9812052200861,68.128256074389,73.6031179151217,73.2894832064199,73.2986107643293,68.9061078078899,127.13785377102,90.7811984979268,149.629520829028,81.0410919450978
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1513.40505614233,1788.43745242675,1683.40852508735,1356.38943769755,1309.29887119717,1814.73680484265,1934.52688329962,1701.38179033413,1927.45523789172,2660.08163265306,3953.03363673261,4634.3083849032,4883.72760018944,7761.35665703692,3761.55488368727,5187.66746232285,6521.27385766812,7016.68225688326,6736.83292821505,6406.11044846624,4215.95634139661
NA,NA,1455.64738195377,1710.72871832487,1608.42464932853,1284.86623652349,1231.60168293696,1744.95557364862,1831.11694357721,1572.5140260043,1801.12534916734,2521.18321485898,3788.38628741434,4468.0903615969,4725.98689362248,7569.63179484846,3630.78045720994,5032.77459626275,6319.91044575122,6888.22757365471,6639.30174664931,6311.38220011219,4093.63097439836
NA,NA,17.8862701216154,14.9552984485932,12.0886677355986,8.67962008624355,7.5783124764864,8.79972152406575,19.0197351070768,43.3565851465863,26.1799184894601,17.1960559504701,20.8450255659364,17.2008899540551,12.3761488836182,5.6337814578073,8.12339683024694,10.3465798435986,9.51133864115863,6.34340533838021,3.5641880451224,2.75685689823153,2.49214331497048
NA,NA,39.8714040669428,62.7534356532931,62.8952080232255,62.8435810878232,70.1188757837243,60.9815096699588,84.3902046153336,85.5111791832454,100.149970234915,121.702361843614,143.802323752338,149.017133352244,145.364557683345,186.091080730648,122.651029647082,144.546286216505,191.852073275739,122.111277890172,93.9669935206159,91.9713914558177,119.833223683282
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1196.18421560339,1175.87050389582,1224.81869460113,1158.69090328533,1116.46859032296,1225.06548904386,1205.59600907717,1203.24471007375,1111.82131790637,1037.87204769548,1280.78835909994,1409.9230263069,1386.07961567708,1370.69978693236,1394.51645585906,1330.91324018497,1538.05482213616,1420.57183464219,1390.63890791147,1425.76096070385,1445.8825605593
NA,NA,251.409258486244,221.70516351357,197.055459183925,205.819367496097,204.005893576871,216.821834401218,240.635022906116,211.435563620624,165.497687481874,133.573033707865,112.645477266416,97.4279710321113,111.315524811735,113.45472881266,219.474441755184,360.103168975401,106.122254098193,110.632527717955,122.746882595968,139.895072480883,129.276069652725
NA,NA,278.72624781201,245.768576054915,227.531505864629,193.897554692813,236.236204728351,196.936174731849,246.100591089908,167.987414054306,196.323630424496,175.124971336849,234.631794198581,186.332683041667,188.031043208025,211.780517579976,161.346220338847,107.067104776933,227.116798002016,208.964011979087,236.98831302725,226.929467686221,207.735707609902
NA,NA,108.676893071745,164.937307112114,249.732903791207,240.398151090479,226.418572861068,221.537340554828,265.071371382279,237.268383638271,266.378428708806,345.616143086448,442.505286992929,628.845548975453,589.607733253329,551.661321019388,577.143121346381,483.683801572004,686.007153729693,692.169360511069,724.66493080379,739.093472291931,822.722902554517
